fkgl,compression_ratio,coherence,coverage,fluency
6.3,0.12866817155756208,2.0,2.0,3.0
7.7,0.07112375533428165,3.0,3.0,4.0
3.4,0.04054982817869416,2.0,2.0,3.0
7.5,0.02297410192147034,2.0,3.0,3.0
10.3,0.06828528072837632,3.0,3.0,4.0
12.8,0.08620689655172414,3.0,3.0,4.0
11.0,0.2157676348547718,2.0,2.0,3.0
8.5,0.2345132743362832,2.0,2.0,3.0
3.7,0.14507772020725387,2.0,2.0,3.0
9.4,0.09448818897637795,3.0,3.0,4.0
10.6,0.14156626506024098,3.0,3.0,4.0
4.4,0.005060918462980318,4.0,4.0,4.0
7.3,0.05805038335158817,2.0,2.0,3.0
11.2,0.043153526970954356,3.0,3.0,4.0
11.6,0.002789062026314194,4.0,4.0,4.0
6.2,0.02089081592432006,3.0,3.0,4.0
16.0,0.003801051354630004,3.0,4.0,3.0
5.5,0.1891025641025641,2.0,2.0,3.0
8.3,0.003054870168017859,3.0,4.0,3.0
6.6,0.010706235912847483,3.0,4.0,4.0
6.1,0.008163918680966864,4.0,4.0,4.0
12.8,0.03739837398373984,3.0,3.0,4.0
6.6,0.007726427242810131,2.0,2.0,3.0
3.3,0.13189448441247004,3.0,3.0,4.0
7.3,0.010406243746247748,2.0,2.0,2.0
10.7,0.01276706618030224,3.0,4.0,3.0
5.4,0.003286060186786579,3.0,4.0,4.0
11.8,0.021071115013169446,3.0,3.0,4.0
5.4,0.028841372451516658,3.0,3.0,4.0
11.9,0.016160949868073878,3.0,3.0,4.0
8.4,0.1750841750841751,2.0,2.0,3.0
9.3,0.06501950585175553,3.0,3.0,4.0
6.1,0.02005103900838498,4.0,4.0,4.0
7.4,0.03371501272264631,3.0,4.0,3.0
6.0,0.021739130434782608,3.0,3.0,4.0
7.2,0.009007386056566384,2.0,2.0,3.0
14.5,0.026657997399219768,3.0,3.0,4.0
6.2,0.026460309535696454,2.0,2.0,3.0
5.1,0.00545289306270827,3.0,4.0,4.0
7.4,0.014388489208633094,3.0,3.0,4.0
6.0,0.12195121951219512,3.0,3.0,4.0
12.2,0.029573590096286108,3.0,3.0,4.0
8.5,0.027127003699136867,3.0,3.0,4.0
8.2,0.01392369813422445,2.0,2.0,3.0
10.4,0.0037678975131876413,3.0,4.0,3.0
4.5,0.0410221923335575,3.0,3.0,4.0
7.3,0.2328767123287671,3.0,3.0,4.0
4.3,0.008038808038808038,3.0,4.0,3.0
8.2,0.05501618122977346,3.0,3.0,4.0
16.4,0.17842323651452283,3.0,3.0,4.0
6.2,0.23478260869565218,3.0,3.0,4.0
2.9,0.008,4.0,4.0,4.0
9.5,0.012111137497031584,3.0,4.0,3.0
1.7,0.27350427350427353,2.0,2.0,3.0
16.6,0.050790067720090294,3.0,3.0,4.0
6.2,0.024186046511627906,3.0,3.0,4.0
15.2,0.20502092050209206,3.0,3.0,4.0
11.9,0.024242424242424242,3.0,3.0,4.0
11.4,0.08037383177570094,2.0,2.0,3.0
7.6,0.0037733306380971633,3.0,4.0,4.0
5.9,0.21212121212121213,3.0,3.0,4.0
6.1,0.05555555555555555,3.0,3.0,4.0
4.0,0.09914529914529914,2.0,2.0,3.0
8.1,0.3357142857142857,3.0,3.0,4.0
1.9,0.051303616484440706,2.0,2.0,3.0
4.4,0.28421052631578947,3.0,3.0,4.0
9.1,0.014114114114114115,2.0,2.0,3.0
13.7,0.055345911949685536,4.0,3.0,4.0
9.5,0.2670157068062827,3.0,3.0,4.0
11.9,0.21428571428571427,3.0,3.0,4.0
6.2,0.044558697514995714,3.0,3.0,4.0
8.2,0.012895927601809954,2.0,3.0,3.0
9.3,0.020562316407889216,4.0,3.0,4.0
5.9,0.02007374027038099,3.0,3.0,4.0
8.0,0.02569593147751606,3.0,3.0,4.0
6.7,0.2918918918918919,2.0,3.0,2.0
2.4,0.05218855218855219,3.0,3.0,4.0
8.5,0.2561576354679803,2.0,2.0,3.0
7.7,0.041560644614079725,3.0,3.0,4.0
3.3,0.008216594827586207,2.0,2.0,3.0
6.6,0.36363636363636365,3.0,3.0,4.0
7.8,0.15901060070671377,2.0,2.0,3.0
13.6,0.4017094017094017,3.0,2.0,4.0
11.2,0.0436241610738255,3.0,3.0,4.0
6.3,0.006593143131143611,2.0,3.0,2.0
10.3,0.14329268292682926,3.0,3.0,4.0
12.3,0.008206875193558377,3.0,3.0,4.0
5.5,0.010282776349614395,2.0,3.0,3.0
8.6,0.009955104430997463,2.0,3.0,3.0
8.7,0.010067848544539286,2.0,2.0,3.0
6.5,0.044365572315882874,3.0,3.0,4.0
7.1,0.007920484547289951,3.0,4.0,3.0
6.2,0.004788213627992633,3.0,4.0,3.0
11.1,0.03949730700179533,3.0,3.0,4.0
5.4,0.030355097365406643,3.0,4.0,4.0
8.1,0.09108527131782945,4.0,4.0,4.0
4.1,0.05058717253839205,2.0,2.0,3.0
7.4,0.03691045796308954,3.0,3.0,4.0
5.1,0.2894736842105263,3.0,3.0,4.0
13.2,0.02506393861892583,2.0,2.0,3.0
6.2,0.041181041181041184,3.0,3.0,4.0
7.3,0.001693182544246374,3.0,4.0,3.0
11.3,0.14006514657980457,2.0,2.0,3.0
6.2,0.12702078521939955,2.0,2.0,3.0
5.4,0.21888412017167383,3.0,3.0,4.0
8.9,0.17627118644067796,3.0,3.0,4.0
8.4,0.08163265306122448,2.0,2.0,3.0
3.6,0.018771874005727014,3.0,4.0,3.0
11.0,0.17793594306049823,3.0,2.0,3.0
4.1,0.02074235807860262,2.0,3.0,3.0
3.6,0.26540284360189575,2.0,2.0,3.0
5.5,0.03175554224086279,2.0,2.0,3.0
4.4,0.0034086067319982955,2.0,3.0,3.0
7.5,0.07188703465982028,3.0,3.0,4.0
10.2,0.36486486486486486,3.0,3.0,4.0
11.4,0.027194066749072928,3.0,3.0,4.0
8.2,0.11389521640091116,2.0,2.0,3.0
4.2,0.018066561014263075,2.0,2.0,3.0
12.6,0.04421221864951769,2.0,2.0,3.0
11.2,0.04823151125401929,3.0,3.0,4.0
5.7,0.017144638403990026,2.0,3.0,3.0
3.0,0.006693295908452985,2.0,3.0,3.0
3.6,0.03093864708966964,2.0,2.0,3.0
5.4,0.015329125338142471,3.0,4.0,4.0
5.6,0.022727272727272728,3.0,3.0,4.0
4.5,0.02975557917109458,3.0,3.0,4.0
5.3,0.020542920029347028,3.0,3.0,4.0
11.1,0.0327132777421424,3.0,3.0,4.0
4.0,0.13580246913580246,2.0,2.0,3.0
10.3,0.0539609644087256,3.0,3.0,4.0
5.1,0.07871720116618076,3.0,3.0,4.0
7.4,0.0175609756097561,3.0,3.0,4.0
5.5,0.09120521172638436,3.0,3.0,4.0
3.5,0.0163558106169297,3.0,4.0,3.0
15.8,0.23232323232323232,3.0,3.0,4.0
7.4,0.044107013738250184,2.0,2.0,2.0
4.3,0.07647058823529412,3.0,3.0,4.0
9.8,0.03117359413202934,4.0,4.0,4.0
8.1,0.018615944961554026,3.0,3.0,4.0
6.2,0.02115987460815047,2.0,3.0,3.0
12.2,0.03642384105960265,3.0,2.0,3.0
5.5,0.1840277777777778,3.0,3.0,4.0
6.4,0.07255936675461741,3.0,3.0,4.0
4.4,0.033136094674556214,3.0,4.0,3.0
10.8,0.1053763440860215,3.0,3.0,4.0
5.0,0.07047872340425532,3.0,3.0,4.0
5.4,0.04797742238946378,3.0,3.0,4.0
11.8,0.0431266846361186,3.0,2.0,3.0
4.3,0.011722272317403066,3.0,3.0,4.0
8.3,0.05093555093555094,3.0,3.0,4.0
7.8,0.005894128113879004,2.0,2.0,3.0
12.0,0.0025635767022149304,3.0,3.0,4.0
9.3,0.24401913875598086,3.0,3.0,4.0
24.4,0.047619047619047616,3.0,3.0,4.0
7.1,0.018698309960445882,3.0,4.0,4.0
11.8,0.29936305732484075,3.0,3.0,4.0
