fkgl,compression_ratio,coherence,coverage,fluency
7.2,0.2158273381294964,2.0,2.0,3.0
9.0,0.01366120218579235,2.0,2.0,3.0
13.6,0.11918604651162791,4.0,3.0,4.0
4.9,0.0035308301756803305,2.0,2.0,3.0
9.1,0.011746280344557557,2.0,2.0,3.0
5.7,0.1921182266009852,2.0,2.0,3.0
12.5,0.004634339324064655,2.0,2.0,3.0
11.8,0.007892758707090955,3.0,2.0,4.0
8.9,0.011881735285990605,2.0,2.0,3.0
7.6,0.015590200445434299,3.0,2.0,4.0
13.2,0.009376723662437948,3.0,2.0,4.0
8.6,0.010103499260719566,2.0,2.0,3.0
11.8,0.32019704433497537,4.0,4.0,5.0
7.6,0.175,3.0,3.0,4.0
12.7,0.014050091631032376,2.0,2.0,3.0
12.7,0.009513742071881607,1.0,1.0,2.0
